date,year,season,location,sampleID,sampleID.prefix,microhabitat,mon.precip,mon.ADD,mon.max.discharge,mon.median.discharge,mon.mean.discharge,mon.max.turb,mon.median.turb,mon.max.wTemp,mon.median.wTemp,depth,per_sediment,per_rock,per_organic,dateTime.UTC,lat,long,alt,pH,wTemp,DO,light,flow,turb,cond,nitrate,alkalinity,phosphate
2022-09-28,2022,Fall,Downstream,02DRFA22.DSH,02DRFA22,DSH,200.7,529.75,136,12.5,18.270576388888887,NA,NA,NA,NA,10,20,75,5,2022-09-28T17:09:00Z,42.31525403,-72.64115608,NA,7.57,16.4,10.23550903,25.69420393,0.245043732,9.2,101.6,1,36,0.5
2023-05-31,2023,Summer,Downstream,01DRSU23.DFR,01DRSU23,DFR,73.5,401.25,1170,85.5,136.89743055555556,5913,9.065,21.11,14.97,13,40,59,1,2023-05-31T17:40:00Z,42.31555557,-72.64118958,NA,7.36,17.6,10.37158409,44.67568746,0.191912767,8.2,76,1.3,23,0
2023-05-31,2023,Summer,Downstream,01DRSU23.DM,01DRSU23,DM,73.5,401.25,1170,85.5,136.89743055555556,5913,9.065,21.11,14.97,25,23,75,7,2023-05-31T17:40:00Z,42.31535691,-72.64123476,NA,7.36,17.5,10.34766649,26.12695461,0.112459136,11.1,76,1.2,32,0
2023-05-31,2023,Summer,Downstream,01DRSU23.DSH,01DRSU23,DSH,73.5,401.25,1170,85.5,136.89743055555556,5913,9.065,21.11,14.97,18,30,65,5,2023-05-31T18:22:00Z,42.31520081,-72.64105225,NA,7.41,17.7,10.44666981,16.11476991,0.309896702,12.2,74.4,1.3,32,0
2023-05-31,2023,Summer,Downstream,01DRSU23.DSP,01DRSU23,DSP,73.5,401.25,1170,85.5,136.89743055555556,5913,9.065,21.11,14.97,13.8,5,93,2,2023-05-31T18:15:00Z,42.31517508,-72.64119701,NA,7.38,17.7,10.42663097,1350.614036,0.199337471,11.1,74.6,1.4,30,0
2023-05-31,2023,Summer,Downstream,01DRSU23.DSR,01DRSU23,DSR,73.5,401.25,1170,85.5,136.89743055555556,5913,9.065,21.11,14.97,17.8,8,90,2,2023-05-31T17:15:00Z,NA,NA,NA,7.34,17.4,10.23356994,25.09140387,0,11.6,77,1.3,24,0
2023-06-01,2023,Summer,Upstream,01URSU23.UFR,01URSU23,UFR,67.7,409.85,759,81.65,114.38180555555556,5913,8.955,21.11,15.13,35.5,19,80,1,2023-06-01T17:51:00Z,42.31936264,-72.65466309,NA,7.74,19.4,10.436211905,72.45885239500001,0.063550763,5.6,76.4,1.1,27,0
2023-06-01,2023,Summer,Upstream,01URSU23.UM,01URSU23,UM,67.7,409.85,759,81.65,114.38180555555556,5913,8.955,21.11,15.13,20.549999999999997,16.5,77.5,6,2023-06-01T18:17:00Z,42.31928381,-72.654661775,NA,7.77,19.8,11.011803265,1208.3174239999998,0.3672368375,5.7,74.2,1.2,30,0
2023-06-01,2023,Summer,Upstream,01URSU23.USH,01URSU23,USH,67.7,409.85,759,81.65,114.38180555555556,5913,8.955,21.11,15.13,18.200000000000003,23,75,2,2023-06-01T19:03:00Z,42.320511745,-72.65377237999999,NA,7.655,19.9,10.089245675,194.207797755,0.1396186875,9.6,70,1.2,29,0
2023-06-01,2023,Summer,Upstream,01URSU23.USR,01URSU23,USR,67.7,409.85,759,81.65,114.38180555555556,5913,8.955,21.11,15.13,24.6,17.5,74,8.5,2023-06-01T17:22:00Z,NA,NA,NA,7.720000000000001,18.9,10.446182025,74.92775140500001,0.036061309,7.2,78.4,1.1,27,0
2023-06-01,2023,Summer,Upstream,01URSU23.USU,01URSU23,USU,67.7,409.85,759,81.65,114.38180555555556,5913,8.955,21.11,15.13,17,23.5,75,1.5,2023-06-01T18:48:00Z,42.32032097,-72.65365359,NA,7.645,20.1,10.0034713075,1180.854433,0.05692770299999999,5.4,68.5,1.2,24,0
2023-06-05,2023,Summer,Upstream,02URSU23.UFR,02URSU23,UFR,82.39999999999999,442.35,759,68.1,86.57479166666667,5913,12.96,22.18,15.79,33.1,24,67.5,3.5,2023-06-05T17:52:00Z,NA,NA,NA,7.64,14.2,11.08,49,0.015,8.9,68,0.8,25,0.04
2023-06-05,2023,Summer,Upstream,02URSU23.UM,02URSU23,UM,82.39999999999999,442.35,759,68.1,86.57479166666667,5913,12.96,22.18,15.79,22.1,26.5,72.5,1,2023-06-05T18:15:00Z,NA,NA,NA,7.67,14.2,11.06,60,0.056,6.1,70.6,1,28,0.04
2023-06-05,2023,Summer,Upstream,02URSU23.USH,02URSU23,USH,82.39999999999999,442.35,759,68.1,86.57479166666667,5913,12.96,22.18,15.79,27.3,31.5,60,3.5,2023-06-05T19:05:00Z,NA,NA,NA,7.63,14.3,11.04,67,0.053,5.1,66,0.8,30,0
2023-06-05,2023,Summer,Upstream,02URSU23.USR,02URSU23,USR,82.39999999999999,442.35,759,68.1,86.57479166666667,5913,12.96,22.18,15.79,21.5,26.5,70,3.5,2023-06-05T17:23:00Z,NA,NA,NA,7.64,14.1,10.73,163,0,17.3,74.6,0.8,30,0
2023-06-05,2023,Summer,Upstream,02URSU23.USU,02URSU23,USU,82.39999999999999,442.35,759,68.1,86.57479166666667,5913,12.96,22.18,15.79,17.75,22.5,72.5,5,2023-06-05T18:42:00Z,NA,NA,NA,7.6,14.3,10.9,447,0.259,4.9,62.7,0.9,33,0
2023-06-06,2023,Summer,Downstream,02DRSU23.DFR,02DRSU23,DFR,82.39999999999999,443.75,759,65.6,82.40743055555555,5913,13.65,22.18,15.82,12.9,49,50,1,2023-06-06T14:46:00Z,42.31503501,-72.64116222,NA,7.34,14.7,10.4671091,367.5034989,0.141278644,4.3,75.1,0.9,25,0.03
2023-06-06,2023,Summer,Downstream,02DRSU23.DM,02DRSU23,DM,82.39999999999999,443.75,759,65.6,82.40743055555555,5913,13.65,22.18,15.82,17.5,30,68,2,2023-06-06T15:00:00Z,42.31505771,-72.64103699,NA,7.33,14.7,10.6116206,348.2712147,0.115191437,5.8,75.3,0.9,19,0
2023-06-06,2023,Summer,Downstream,02DRSU23.DSH,02DRSU23,DSH,82.39999999999999,443.75,759,65.6,82.40743055555555,5913,13.65,22.18,15.82,18.6,49,50,1,2023-06-06T15:18:00Z,42.31555557,-72.64167023,NA,7.33,14.8,10.55551456,224.6865561,0.193916143,3.9,73.5,0.9,31,0.05
2023-06-06,2023,Summer,Downstream,02DRSU23.DSP,02DRSU23,DSP,82.39999999999999,443.75,759,65.6,82.40743055555555,5913,13.65,22.18,15.82,16,65,30,5,2023-06-06T15:22:00Z,42.31529617,-72.64109802,NA,7.33,14.7,10.63974854,440.1894503,0.206087689,8.4,76.7,0.8,33,0.1
2023-06-06,2023,Summer,Downstream,02DRSU23.DSR,02DRSU23,DSR,82.39999999999999,443.75,759,65.6,82.40743055555555,5913,13.65,22.18,15.82,33.5,27,70,3,2023-06-06T14:41:00Z,42.31503482,-72.64110472,NA,7.34,14.9,10.45987012,283.5269307,0.164108276,9.2,75,0.9,10,0.02
2023-06-07,2023,Summer,Upstream,03URSU23.UFR,03URSU23,UFR,81.6,443.2,759,63.2,78.81232638888889,5913,14.2,22.18,15.9,20.75,14,84.5,3.5,2023-06-07T14:05:00Z,42.319973,-72.654877,NA,7.64,14.3,10.91164883,78.48548889,0.086839676,6.2,77.1,0.9,29,0.06
2023-06-07,2023,Summer,Upstream,03URSU23.UM,03URSU23,UM,81.6,443.2,759,63.2,78.81232638888889,5913,14.2,22.18,15.9,12.75,44,57.5,1.5,2023-06-07T14:26:00Z,42.319317,-72.655016,NA,7.67,14.4,10.95913111,343.3538038,0.305305304,15.5,76.9,1,28,0.06
2023-06-07,2023,Summer,Upstream,03URSU23.USH,03URSU23,USH,81.6,443.2,759,63.2,78.81232638888889,5913,14.2,22.18,15.9,21.25,27,70,3,2023-06-07T15:16:00Z,NA,NA,NA,7.68,14.7,10.7447,39.13507,0.06132,9,71.3,1,29,0.07
2023-06-07,2023,Summer,Upstream,03URSU23.USR,03URSU23,USR,81.6,443.2,759,63.2,78.81232638888889,5913,14.2,22.18,15.9,17.15,26.5,70,3.5,2023-06-07T13:53:00Z,42.319847,-72.655045,NA,7.64,14.5,10.93381833,81.36039556,0.04441727,8.8,79.7,0.7,31,0
2023-06-07,2023,Summer,Upstream,03URSU23.USU,03URSU23,USU,81.6,443.2,759,63.2,78.81232638888889,5913,14.2,22.18,15.9,16.35,34,65,1,2023-06-07T15:00:00Z,NA,NA,NA,7.7,14.7,10.84081,815.0296,0.226867,5.1,70.9,1,25,0.04
2023-06-08,2023,Summer,Downstream,03DRSU23.DFR,03DRSU23,DFR,81.6,444,759,60,75.4965625,5913,14.21,22.18,15.93,19,23,75,2,2023-06-08T17:36:00Z,NA,NA,NA,7.39,14.6,10.42029229,118.2041612,0.393627078,4.1,74.2,0.6,31,0
2023-06-08,2023,Summer,Downstream,03DRSU23.DM,03DRSU23,DM,81.6,444,759,60,75.4965625,5913,14.21,22.18,15.93,13.7,19,80,1,2023-06-08T17:45:00Z,NA,NA,NA,7.4,14.8,10.53167158,388.9921235,0.140821876,2.3,76.3,0.7,28,0.02
2023-06-08,2023,Summer,Downstream,03DRSU23.DSH,03DRSU23,DSH,81.6,444,759,60,75.4965625,5913,14.21,22.18,15.93,21.2,12,85,3,2023-06-08T17:59:00Z,NA,NA,NA,7.37,15,10.55743076,44.057092,0.672499191,3.7,77.3,1.1,29,0.02
2023-06-08,2023,Summer,Downstream,03DRSU23.DSP,03DRSU23,DSP,81.6,444,759,60,75.4965625,5913,14.21,22.18,15.93,13.5,60,55,5,2023-06-08T17:51:00Z,NA,NA,NA,7.41,14.8,10.54763684,436.5033882,0.248840687,3.8,71.9,0.7,26,0
2023-06-08,2023,Summer,Downstream,03DRSU23.DSR,03DRSU23,DSR,81.6,444,759,60,75.4965625,5913,14.21,22.18,15.93,15,25,70,5,2023-06-08T17:33:00Z,NA,NA,NA,7.39,14.7,10.34772111,28.33699071,0.001076987,4.8,79.1,0.7,29,0
2023-09-26,2023,Fall,Downstream,01DRFA23.DFR,01DRFA23,DFR,150.20000000000002,575.9,279,43.8,54.812152777777776,274.8,4.343500000000001,26.18,20.155,24,5,90,5,2023-09-26T18:23:00Z,42.31524,-72.64113,NA,7.35,15,11.01,34,0.231,10,54.8,1.4,28,0
2023-09-26,2023,Fall,Downstream,01DRFA23.DM,01DRFA23,DM,150.20000000000002,575.9,279,43.8,54.812152777777776,274.8,4.343500000000001,26.18,20.155,22,10,85,5,2023-09-26T18:36:00Z,42.3154,-72.6419,NA,7.35,15.2,11.07,145,0.357,11,53.9,1.3,28,0
2023-09-26,2023,Fall,Downstream,01DRFA23.DSH,01DRFA23,DSH,150.20000000000002,575.9,279,43.8,54.812152777777776,274.8,4.343500000000001,26.18,20.155,29,10,80,10,2023-09-26T18:32:00Z,42.31548,-72.64119,NA,7.37,15.1,10.98,16,0.214,11.1,53.9,1.2,26,0
2023-09-26,2023,Fall,Downstream,01DRFA23.DSP,01DRFA23,DSP,150.20000000000002,575.9,279,43.8,54.812152777777776,274.8,4.343500000000001,26.18,20.155,23,25,70,5,2023-09-26T18:45:00Z,42.31535,-72.6409,NA,7.15,15.3,11,223,0.367,9.1,54.1,1.4,27,0
2023-09-26,2023,Fall,Downstream,01DRFA23.DSR,01DRFA23,DSR,150.20000000000002,575.9,279,43.8,54.812152777777776,274.8,4.343500000000001,26.18,20.155,31.5,5,90,5,2023-09-26T18:09:00Z,42.31502,-72.64116,NA,7.1,14.9,10.77,19,0.002,9.2,59.4,1.2,26,0
2023-09-27,2023,Fall,Upstream,01URFA23.UFR,01URFA23,UFR,150.20000000000002,566.2,279,43.8,57.38628472222222,274.8,4.3454999999999995,26.18,19.98,26,5,90,5,2023-09-27T19:02:00Z,42.31933,-72.65465,NA,7.51,13.7,11.3,15,0.07,9.4,66.3,2.3,30,0
2023-09-27,2023,Fall,Upstream,01URFA23.UM,01URFA23,UM,150.20000000000002,566.2,279,43.8,57.38628472222222,274.8,4.3454999999999995,26.18,19.98,22,10,85,5,2023-09-27T18:51:00Z,42.31927,-72.65483,NA,7.5,13.7,11.45,772,0.51,10,64.8,1.8,29,0
2023-09-27,2023,Fall,Upstream,01URFA23.USH,01URFA23,USH,150.20000000000002,566.2,279,43.8,57.38628472222222,274.8,4.3454999999999995,26.18,19.98,40,18,80,2,2023-09-27T18:40:00Z,42.3204,-72.65382,NA,7.5,13.7,11.44,45,0.305,8.4,59.8,1.6,31,0
2023-09-27,2023,Fall,Upstream,01URFA23.USR,01URFA23,USR,150.20000000000002,566.2,279,43.8,57.38628472222222,274.8,4.3454999999999995,26.18,19.98,23,8,90,2,2023-09-27T18:57:00Z,42.31916,-72.65458,NA,7.53,13.7,11.35,217,0.001,10.9,65.7,1.9,30,0
2023-09-27,2023,Fall,Upstream,01URFA23.USU,01URFA23,USU,150.20000000000002,566.2,279,43.8,57.38628472222222,274.8,4.3454999999999995,26.18,19.98,26,20,75,5,2023-09-27T18:31:00Z,42.32043,-72.6535,NA,7.57,13.7,11.37,252,0.382,8.6,60.3,1.5,29,0.05
2023-09-28,2023,Fall,Upstream,02URFA23.UFR,02URFA23,UFR,150.20000000000002,557.9,279,43.8,58.170659722222226,274.8,4.3155,26.18,19.465,46.5,25,70,5,2023-09-28T18:47:00Z,42.3191902,-72.65467619,NA,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,1.9,27,0
2023-09-28,2023,Fall,Upstream,02URFA23.UM,02URFA23,UM,150.20000000000002,557.9,279,43.8,58.170659722222226,274.8,4.3155,26.18,19.465,15,5,95,0,2023-09-28T18:39:00Z,42.31913757,-72.65499878,NA,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,1.6,29,0
2023-09-28,2023,Fall,Upstream,02URFA23.USH,02URFA23,USH,150.20000000000002,557.9,279,43.8,58.170659722222226,274.8,4.3155,26.18,19.465,40,40,55,5,2023-09-28T18:29:00Z,42.32053424,-72.65363644,NA,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,1.6,28,0
2023-09-28,2023,Fall,Upstream,02URFA23.USR,02URFA23,USR,150.20000000000002,557.9,279,43.8,58.170659722222226,274.8,4.3155,26.18,19.465,19.5,7,90,3,2023-09-28T18:42:00Z,42.31931178,-72.654739180000007,NA,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,2,31,0
2023-09-28,2023,Fall,Upstream,02URFA23.USU,02URFA23,USU,150.20000000000002,557.9,279,43.8,58.170659722222226,274.8,4.3155,26.18,19.465,15.5,5,95,2.5,2023-09-28T18:24:00Z,42.32039104,-72.65354372,NA,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,1.5,31,0
2023-10-02,2023,Fall,Downstream,02DRFA23.DFR,02DRFA23,DFR,222.6,540.85,664,49.6,78.13916666666667,274.8,4.245,26.18,17.875,21.5,24,75,1,2023-10-02T18:40:00Z,42.31512833,-72.6412735,NA,7.4,16.2,10.52448472,21.70562744,0.061187744,12.1,57.4,1.2,25,0
2023-10-02,2023,Fall,Downstream,02DRFA23.DM,02DRFA23,DM,222.6,540.85,664,49.6,78.13916666666667,274.8,4.245,26.18,17.875,29.5,45,50,5,2023-10-02T19:00:00Z,42.31511414,-72.6410274,NA,7.46,16.2,10.61239762,25.61801817,0.32675022,10.1,56.1,1.2,26,0
2023-10-02,2023,Fall,Downstream,02DRFA23.DSH,02DRFA23,DSH,222.6,540.85,664,49.6,78.13916666666667,274.8,4.245,26.18,17.875,17,4,95,1,2023-10-02T19:28:00Z,42.31527407,-72.64117393,NA,7.44,16.4,10.58451856,25.631044,0.440854328,7.9,57,1.3,26,0
2023-10-02,2023,Fall,Downstream,02DRFA23.DSP,02DRFA23,DSP,222.6,540.85,664,49.6,78.13916666666667,274.8,4.245,26.18,17.875,28,39,60,1,2023-10-02T19:40:00Z,42.31537256,-72.64104344,NA,7.48,16.3,10.57499949,55.359631,0.736966017,9.8,56.7,1.3,26,0
2023-10-02,2023,Fall,Downstream,02DRFA23.DSR,02DRFA23,DSR,222.6,540.85,664,49.6,78.13916666666667,274.8,4.245,26.18,17.875,29,19,80,1,2023-10-02T18:11:00Z,42.31448,-72.64112,NA,7.4,16.2,10.45870305,25.6729126,0.216369629,16.4,58.2,0.9,28,0
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,01URSU24,UFR,96,498.3,481,77.95,93.65388888888889,5913,5913,21.64,16.18,40,5,95,0,2024-05-31T18:03:00Z,42.31929554,-72.65457369,NA,7.34,15.7,10.3138163,13,0.014,9.2,48.6,1.3,35,0
2024-05-31,2024,Summer,Upstream,01URSU24.UM,01URSU24,UM,96,498.3,481,77.95,93.65388888888889,5913,5913,21.64,16.18,37,15,85,0,2024-05-31T18:03:00Z,42.31918413,-72.6547386,NA,7.39,15.9,10.2,611.8,0.466,7.3,49.2,1.6,33,0
2024-05-31,2024,Summer,Upstream,01URSU24.USH,01URSU24,USH,96,498.3,481,77.95,93.65388888888889,5913,5913,21.64,16.18,26,5,95,0,2024-05-31T18:40:00Z,42.32059332,-72.65388156,NA,7.39,16,10.19151565,32.4,0.524,6.3,45.1,1.7,34,0
2024-05-31,2024,Summer,Upstream,01URSU24.USR,01URSU24,USR,96,498.3,481,77.95,93.65388888888889,5913,5913,21.64,16.18,25.5,5,95,0,2024-05-31T11:26:00Z,42.3192033,-72.65477518,NA,7.38,15.5,10.19790029,67.2,0.158,10.4,51.1,1.3,35,0
2024-05-31,2024,Summer,Upstream,01URSU24.USU,01URSU24,USU,96,498.3,481,77.95,93.65388888888889,5913,5913,21.64,16.18,29,10,90,0,2024-05-31T18:36:00Z,42.32049394,-72.65368418,NA,7.39,16.1,10.07967688,331.6,0.752,12.3,45.7,1.6,30,0
2024-06-03,2024,Summer,Downstream,01DRSU24.DFR,01DRSU24,DFR,96,508.9,481,75.5,93.86086805555556,5913,5913,21.64,16.47,18,19,80,1,2024-06-03T17:25:00Z,42.31814,-72.63997,NA,7.33,20.2,9.328349609,NA,0,7.7,65.5,1.7,32,0
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,01DRSU24,DM,96,508.9,481,75.5,93.86086805555556,5913,5913,21.64,16.47,26.5,10,90,0,2024-06-03T17:30:00Z,42.31512,-72.64105,NA,7.33,20,9.374504602,685.6,0.064,7.9,64.4,1.7,34,0
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,01DRSU24,DSH,96,508.9,481,75.5,93.86086805555556,5913,5913,21.64,16.47,14,27,73,0,2024-06-03T17:35:00Z,42.31522,-72.64124,NA,7.27,20.3,9.380012598,NA,0.586,6.7,64.4,2,32,0
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,01DRSU24,DSP,96,508.9,481,75.5,93.86086805555556,5913,5913,21.64,16.47,11.5,5,94,1,2024-06-03T17:40:00Z,42.31541,-72.64115,NA,7.27,19.8,9.36029629,NA,0.627,6.6,65.7,2,30,0
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,01DRSU24,DSR,96,508.9,481,75.5,93.86086805555556,5913,5913,21.64,16.47,27,25,74,1,2024-06-03T17:20:00Z,42.31925,-72.65933,NA,7.33,20.5,9.124825351,NA,0.037,7.4,65.6,1.3,33,0
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,02URSU24,UFR,96,515.55,481,73.1,93.02663194444445,5913,5913,21.64,16.61,50,39,60,1,2024-06-04T17:19:00Z,42.31932,-72.6549,NA,7.53,19.3,9.691953859,115.3,0.061,10.6,68,2,42,0
2024-06-04,2024,Summer,Upstream,02URSU24.UM,02URSU24,UM,96,515.55,481,73.1,93.02663194444445,5913,5913,21.64,16.61,14,0,100,0,2024-06-04T17:30:00Z,42.31926,-72.6547,NA,7.55,19.6,9.782518045,1187.3,0.451,10.4,65.5,2.1,26,0
2024-06-04,2024,Summer,Upstream,02URSU24.USH,02URSU24,USH,96,515.55,481,73.1,93.02663194444445,5913,5913,21.64,16.61,21.5,25,75,0,2024-06-04T18:05:00Z,42.3206345,-72.65390738,NA,7.52,19.8,9.47522814,NA,0.157,10,62.4,2.3,34,0.04
2024-06-04,2024,Summer,Upstream,02URSU24.USR,02URSU24,USR,96,515.55,481,73.1,93.02663194444445,5913,5913,21.64,16.61,30.5,15,85,0,2024-06-04T17:13:00Z,42.31932,-72.65494,NA,7.54,19.5,9.508788868,NA,0,12.3,70.5,1.7,39,0
2024-06-04,2024,Summer,Upstream,02URSU24.USU,02URSU24,USU,96,515.55,481,73.1,93.02663194444445,5913,5913,21.64,16.61,25,2,98,0,2024-06-04T18:00:00Z,42.32036463,-72.65363077,NA,7.52,19.8,9.634571304,NA,0.348,6.7,62.9,2.4,30,0.04
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,02DRSU24,DFR,78.7,527.2,481,71.5,91.8854513888889,5913,5913,21.64,16.76,20,12,85,3,2024-06-05T17:08:00Z,42.3149147,-72.64129639,NA,7.39,20.6,9.161090456,170.8,0.072,14,71.9,1.2,37,0
2024-06-05,2024,Summer,Downstream,02DRSU24.DM,02DRSU24,DM,78.7,527.2,481,71.5,91.8854513888889,5913,5913,21.64,16.76,22,5,95,0,2024-06-05T17:30:00Z,42.31507379,-72.64124289,NA,7.36,20.4,9.27,963.6,0.045,9.3,70.5,1.3,32,0
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,02DRSU24,DSH,78.7,527.2,481,71.5,91.8854513888889,5913,5913,21.64,16.76,12,3,95,2,2024-06-05T17:38:00Z,42.31522438,-72.6411749,NA,7.35,20.6,9.24630725,11.2,0.285,9.4,70.6,1.4,32,0
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,02DRSU24,DSP,78.7,527.2,481,71.5,91.8854513888889,5913,5913,21.64,16.76,15,5,95,0,2024-06-05T17:44:00Z,42.3155151,-72.64086654,NA,7.26,20,9.25,1251.5,0.389,8.2,71.3,1.5,35,0
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,02DRSU24,DSR,78.7,527.2,481,71.5,91.8854513888889,5913,5913,21.64,16.76,13,39,60,1,2024-06-05T17:04:00Z,42.31472778,-72.64111328,NA,7.33,20.6,9.10813596,46.3,0.02,12.1,71,1,31,0
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,03URSU24,UFR,75.9,551.15,481,64.5,81.48857638888889,5913,5913,22.25,18.27,34,1,99,0,2024-06-10T17:19:00Z,42.31915,-72.654623,NA,7.62,16.6,9.802887704,74.9,0.191,6.7,63.7,1.2,27,0
2024-06-10,2024,Summer,Upstream,03URSU24.UM,03URSU24,UM,75.9,551.15,481,64.5,81.48857638888889,5913,5913,22.25,18.27,15,1,99,0,2024-06-10T17:29:00Z,42.319247,-72.6547,NA,7.6,16.6,9.858182685,97.1,0.301,24.7,64.2,1.3,22,0
2024-06-10,2024,Summer,Upstream,03URSU24.USH,03URSU24,USH,75.9,551.15,481,64.5,81.48857638888889,5913,5913,22.25,18.27,27,5,95,0,2024-06-10T18:15:00Z,42.320579,-72.3699,NA,7.59,16.6,9.857031772,15,0.249,9.2,59.9,1.3,29,0
2024-06-10,2024,Summer,Upstream,03URSU24.USR,03URSU24,USR,75.9,551.15,481,64.5,81.48857638888889,5913,5913,22.25,18.27,23.5,24,75,1,2024-06-10T17:10:00Z,42.319183,-72.654247,NA,7.6,16.7,9.756152446,82.9,0,12.8,66.9,1,26,0
2024-06-10,2024,Summer,Upstream,03URSU24.USU,03URSU24,USU,75.9,551.15,481,64.5,81.48857638888889,5913,5913,22.25,18.27,18,5,95,0,2024-06-10T18:11:00Z,42.32045364,-72.65335846,NA,7.59,16.6,9.74999937,48.1,0.35,8.6,59,1.4,32,0.03
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,03DRSU24,DFR,76.2,562.55,481,61.4,79.98326388888889,5913,5913,22.25,18.27,11,13,85,2,2024-06-12T17:13:00Z,42.315233,-72.64107,NA,7.46,16.1,9.705173038,904.6,0.006,5.9,72.7,1.8,29,0
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,03DRSU24,DM,76.2,562.55,481,61.4,79.98326388888889,5913,5913,22.25,18.27,18.5,5,95,0,2024-06-12T17:20:00Z,42.315119,-72.641123,NA,7.43,18,9.661830092,309.1,0.114,6.8,71.6,1.8,30,0.07
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,03DRSU24,DSH,76.2,562.55,481,61.4,79.98326388888889,5913,5913,22.25,18.27,24,2,98,0,2024-06-12T17:29:00Z,42.315135,-72.641039,NA,7.41,18.3,9.712344861,45.6,0.372,8.2,71.8,1.7,29,0
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,03DRSU24,DSP,76.2,562.55,481,61.4,79.98326388888889,5913,5913,22.25,18.27,10.5,8,90,2,2024-06-12T17:40:00Z,42.315351,-72.641172,NA,7.37,17.5,9.666502791,176.4,0.183,7.7,71.5,1.9,28,0
2024-06-12,2024,Summer,Downstream,03DRSU24.DSR,03DRSU24,DSR,76.2,562.55,481,61.4,79.98326388888889,5913,5913,22.25,18.27,14.5,30,60,10,2024-06-12T17:06:00Z,42.314957,-72.641137,NA,7.45,16.2,9.669356032,55.2,0,8.4,72,1.7,30,0
